"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19"
"3406","county","Lee County","driving","","Iowa","United States",100,109.74,98.51,106.36,88.96,75.71,87.27,112.6,107.01,98.44,97.01,95.39,114.09,84.29,106.95,103.83,91.3,108.9,146.88,135.19,84.22,115.71,103.77,97.34,105.39,115.91,119.35,88.96,101.43,111.1,105.78,104.29,143.44,156.04,108.7,122.73,93.18,109.61,109.22,133.9,136.3,100.45,116.75,110.39,121.49,118.05,152.86,145.97,108.31,109.09,108.96,108.57,112.92,149.48,162.53,113.18,113.25,111.17,117.34,128.77,165.84,138.64,107.01,109.35,97.99,101.88,90.06,109.87,98.64,69.61,81.23,84.81,74.16,77.08,85.32,79.48,58.31,74.42,75.84,85.26,84.74,80.52,80.97,68.9,75.19,76.82,91.17,88.64,88.83,77.14,58.12,85.58,86.82,94.22,84.29,89.03,105.26,84.81,103.05,110,105.71,100,104.68,94.81,76.95,96.36,98.77,95.84,114.16,133.44,115.13,93.31,107.92,121.69,117.79,127.6,148.38,148.96,103.05,NA,NA,133.57,131.04,152.14,143.51,113.31,131.62,137.99,134.55,158.51,178.7,173.64,125.84,136.04,144.29,161.1,158.64,191.17,176.69,139.09,158.05,157.08,164.87,171.43,200.45,195.06,143.64,174.22,155.91,154.81,165.71,204.55,209.29,162.86,180.84,168.12,176.88,202.92,204.87,204.35,143.83,161.69,185.84,194.55,214.55,258.57,221.43,193.25,186.23,191.88,193.31,215.52,211.36,156.43,168.9,191.56,177.99,179.35,211.23,211.56,225.65,166.75,176.04,181.3,170.52,191.88,222.34,205.06,166.3,172.34,170,196.43,207.99,226.04,203.57,182.99,161.82,182.27,177.14,182.21,210.06,204.16,174.16,189.55,173.57,192.73,196.17,232.27,203.57,158.05,145.84,152.47,185.71,189.74,215.39,197.47,158.57,182.66,187.86,194.87,172.47,231.69,216.1,166.36,151.23,152.79,143.31,168.44,189.94,167.08,120.97,143.38,150.91,178.96,182.4,222.47,208.57,147.14,164.55,146.17,157.21,157.27,190.45,167.92,134.74,151.17,154.48,153.57,184.29,200.26,202.14
"3447","county","Linn County","driving","","Iowa","United States",100,99.25,93.79,108.33,86.42,89.77,84.58,99.99,105.3,92.86,97.81,109.55,143.12,95.91,96.05,100.44,98.59,104.53,125.21,144.55,92.41,101.9,97.02,98.42,105.29,119.43,135.37,88.11,98.73,101.69,100.49,99.93,133.08,136.31,99.38,97.83,105.37,102.74,108.95,134.02,132.75,97,100.87,102.7,108.09,113.1,139.85,157.96,108.53,104.82,114.07,108.95,114.4,133.06,149.2,106.54,103.64,113.66,110.24,113.78,126.86,101.97,78.38,84.74,81.78,71.16,70.64,81.87,68.58,51.76,67.09,70.39,67.22,71.2,79.03,64.25,53.41,74.33,75.49,75.2,76.12,77.23,71.23,63.16,68.49,79.26,79.42,80.03,93.39,73.07,44.7,78.63,83.23,86.23,87.53,87.47,83.57,71.29,87.81,91.8,91.99,98.9,97.92,91.02,76.77,93.88,94.03,93.66,108.56,134.14,104.2,86.56,102.52,99.61,108.43,114.75,133.55,116.68,84.58,NA,NA,117.2,117.88,154.3,129.72,100.35,132.4,132.28,139.94,144.17,167.48,130.4,113.71,110.86,141.75,141.93,144.36,178.96,151.16,122.88,149.6,156.11,155.44,158.7,186.38,169.39,139.87,154.01,137.07,149.7,176.51,196.05,186.52,142.02,163.43,172.02,173.39,181.52,195.91,186.35,138.57,141.87,173.13,176.6,191.41,214.29,209.79,162.85,174.45,173.45,171.58,189.9,173.59,135.59,126.01,166.56,172.32,173.92,171.53,211.36,193.03,159,170.98,168.97,165.13,185.56,211.59,194.34,151.34,162.04,162.33,176.45,182.77,218.94,196.72,156.39,170.57,180.01,184.36,193.17,211.54,196.91,150.46,167.89,176.24,178.81,183.13,208.88,195.5,151.22,156.57,66.34,118.44,159.7,195.97,194.82,178.84,225.75,239.08,244.48,248.8,279.34,241.46,188.35,219.84,224.39,219.33,218.72,231.88,203.1,156.44,198.85,207.85,208.46,217.42,241.31,209.72,151.5,148.27,174.74,179.8,184.46,203.76,190.02,155.25,189.88,195.51,196.52,205.87,240.79,223.81
"3448","county","Linn County","walking","","Iowa","United States",100,111.21,90.59,95.17,85.68,95.34,80.28,102.78,112.6,97.63,92.23,121.77,151.8,95.09,95.58,112.85,97.79,109.98,129.3,201.23,102.78,113.09,100.57,97.71,107.94,122.42,148.69,76.43,97.55,104.26,91,99.67,132.41,180.52,82.49,93.94,106.06,108.59,110.88,142.14,144.19,98.45,91.57,90.34,104.75,106.38,157.77,197.05,100.49,97.38,118.74,111.78,97.22,124.47,167.35,115.38,83.55,111.54,113.34,121.28,118.09,99.1,68.58,80.85,96.81,73.32,62.36,75.78,78.07,45.25,68.58,78.48,68.33,84.37,83.63,73.4,58.43,92.14,87.48,89.53,87.81,80.44,72.01,73.08,67.43,88.38,100.74,84.53,99.02,69.56,45.83,72.59,89.44,82.98,98.45,100.98,103.27,75.94,92.72,87.73,101.15,98.04,90.67,93.45,86.01,87.89,80.77,97.63,111.95,142.72,106.14,105.73,105.65,86.33,122.34,117.1,134.21,110.07,79.71,106.87,93.86,138.71,126.27,178.64,132.65,101.31,134.04,148.45,158.18,165.79,192.55,148.85,128.4,119.72,160.56,170.13,162.85,178.81,175.37,145.01,197.71,170.54,190.18,194.68,205.4,203.76,130.77,176.35,159.57,178.31,214.81,243.04,234.7,151.39,181.1,194.11,200,222.01,215.06,199.26,138.54,152.54,179.79,200.74,225.53,245.99,229.95,163.34,186.42,188.71,173.49,213.18,196.32,151.39,127.74,185.52,202.62,171.36,172.01,226.19,194.84,162.6,178.07,184.37,179.13,205.32,226.51,216.94,153.76,189.53,177,197.05,207.04,237.97,219.89,157.77,177.25,189.69,188.38,219.15,204.09,214.48,153.68,181.1,193.21,191.33,199.75,212.6,220.62,152.95,142.23,37.97,96.89,157.94,198.2,205.4,191.82,265.96,297.95,295.91,300.49,365.06,309.25,227,256.87,265.3,259.74,245.34,264.65,249.75,181.42,247.22,232.41,272.18,257.04,307.12,258.92,168.41,148.36,201.31,205.32,220.62,229.46,241.16,174.47,226.84,231.42,239.53,235.68,275.53,268.74
"3513","county","Madison County","driving","","Iowa","United States",100,96.74,79.69,94.86,46.33,57.99,67.29,88.5,87.93,65.58,86.05,101.14,112.23,89.89,80.51,97.96,79.77,98.37,108.56,117.46,81.4,90.95,79.85,80.75,86.7,93.64,125.2,90.13,85.64,98.94,81.97,77.65,109.05,122.92,101.63,89.97,99.76,95.35,105.38,102.69,151.06,109.14,100,101.55,98.29,114.76,112.89,154,101.79,99.18,97.72,110.93,103.59,122.27,143.56,104.57,97.23,107.18,99.84,95.51,120.07,99.84,89.31,90.21,95.92,69.09,69.74,79.28,102.85,53.43,73.9,79.28,77.98,71.37,89.4,86.46,82.3,82.3,92.5,90.54,76.02,63.05,89.31,79.77,75.37,98.69,83.28,73.82,103.26,91.27,50.08,82.38,76.26,74.39,62.4,83.77,123.74,127.24,110.69,110.77,98.53,113.3,107.67,138.01,119.41,119.98,102.77,103.18,120.39,155.55,147.72,119.82,93.8,102.12,121.13,118.92,153.92,182.22,126.35,NA,NA,121.13,137.77,177,191.68,159.3,115.01,143.8,149.84,141.03,167.94,192.01,164.68,159.71,138.58,149.67,148.69,175.12,215.5,144.21,152.2,157.83,174.23,191.19,222.02,251.14,160.11,151.96,136.62,159.71,183.61,211.66,258.32,176.59,186.05,173.82,178.87,176.59,201.39,246.17,163.13,191.44,200.82,197.47,198.45,215.74,255.46,184.5,175.2,204.4,197.06,234.42,245.68,202.69,161.26,176.59,194.29,204.89,197.96,234.26,244.86,213.3,179.53,177.65,175.77,232.46,248.94,292.09,295.11,230.91,212.72,270.31,278.79,318.52,330.02,219.74,233.12,226.75,226.59,245.68,272.43,288.5,234.91,207.1,213.3,219.98,173.57,251.14,300.82,236.46,160.36,168.27,175.2,180.91,227.81,234.26,201.55,191.19,188.17,185.32,166.31,221.13,232.79,175.86,159.95,170.47,162.32,158.08,219.09,265.33,162.72,162.15,147.63,172.02,167.29,252.53,274.8,215.82,196.82,132.14,132.14,141.03,164.52,210.44,178.87,167.7,181.89,164.85,181.16,215.5,287.6
"3523","county","Mahaska County","driving","","Iowa","United States",100,104.08,91.5,103.25,58.81,67.52,73.12,107.67,98.2,77.54,96.68,96.48,136.01,80.79,95.3,106.57,90.05,100.55,137.39,132,78.92,109.68,91.57,101.11,108.85,126.88,142.78,91.43,91.91,94.61,95.02,93.16,129.09,146.3,93.57,109.88,106.08,109.4,114.17,127.92,146.16,99.24,112.51,92.26,107.53,120.8,131.38,141.33,93.85,106.22,101.73,121.91,118.8,144.71,146.16,106.57,97.58,104.28,93.64,98.2,127.3,104.49,90.19,95.92,94.61,70.84,78.16,92.4,87.35,45.75,68.83,66.69,68.83,68.28,73.95,66.28,57.84,75.4,76.09,84.45,76.16,69.38,67.45,55.84,74.5,76.71,68.49,77.89,82.03,88.11,46.16,69.59,76.23,91.71,75.6,78.09,81.55,67.8,79.89,85.69,88.94,100.14,100.41,88.04,79.2,84.59,83.34,91.15,105.81,123.43,110.44,93.78,98.96,92.47,101.45,119.21,132.2,129.65,79.27,NA,NA,109.05,108.29,135.18,143.75,99.52,126.26,123.91,119.49,135.45,153.01,135.87,103.46,104.15,118.18,121.15,122.53,164.06,154.73,108.98,127.92,136.7,122.6,143.05,190.67,166.83,125.36,134.07,129.65,138.91,167.17,185.35,169.59,152.32,154.8,146.99,159.5,155.56,168.62,183.9,129.65,141.4,159.09,163.79,180.23,200.48,224.19,146.72,160.4,158.88,166.14,178.65,180.17,146.1,149.69,150.24,160.61,154.53,155.84,210.09,206.29,154.04,148.17,150.86,150.52,173.19,206.43,187.28,131.93,141.88,162.96,151.83,168.62,200.28,176.92,154.6,149.48,152.59,161.92,242.16,333.17,274.84,165.79,164.41,151.49,173.95,183.34,213.41,190.53,171.87,164.06,183.76,207.39,197.93,215.96,212.79,153.08,238.91,233.31,217.28,232.27,314.24,319,225.85,183.55,183.83,183.48,150.38,200.55,208.98,161.02,146.44,154.32,152.94,167.93,239.53,208.29,161.92,152.73,145.47,147.96,157.08,197.86,214.86,165.17,148.58,194.82,142.5,160.61,186.94,221.77
"3543","county","Marion County","driving","","Iowa","United States",100,108.63,103.91,111.77,61.59,77.72,74.48,105.93,106.83,76.24,95.46,98.38,131.27,82.93,103.19,118.1,104.45,118.87,132.7,145.69,89.44,120.66,111.73,111.19,122.78,116.35,151.48,96.18,106.29,124.75,109.07,96.27,143.94,163.21,105.21,104.99,108.63,115.81,123.45,156.6,179.51,106.24,119.59,109.97,122.15,127.04,144.2,176.24,106.15,124.08,138.9,118.73,133.78,146.45,141.11,121.74,113.57,119.27,113.12,123.14,151.12,113.3,84.23,94.56,96.09,84.1,75.97,92.99,87.6,56.51,72.96,77.72,79.29,79.96,82.52,78.35,61.73,83.51,86.97,79.92,78.57,76.33,85.31,69.72,79.65,91.78,80.55,92.41,100.36,79.51,43.71,80.64,78.53,79.51,90.12,90.7,111.77,89.26,103.64,103.86,119.23,115,119.23,149.28,139.44,130.41,113.16,108.63,157.5,189.44,184.19,150.13,116.89,115.09,157.95,146.9,173.05,184.77,125.79,NA,NA,127.49,120.93,172.28,144.38,123.45,134.91,156.33,144.2,152.74,173.18,195.1,143.85,136.93,131.94,148.61,148.52,197.04,190.61,133.15,144.83,151.21,150.58,174.12,221.7,250.72,186.57,168.73,150.85,155.26,187.24,245.42,279.25,203.95,188.1,181.99,181.36,194.88,214.69,254.27,186.93,172.37,186.97,189.17,214.15,226.33,298.92,204.13,201.12,201.44,205.17,223.45,264.65,240.97,185.18,195.24,185.22,190.07,195.73,277.94,311.59,226.06,209.03,188.54,176.24,197.12,253.77,255.48,190.57,178.26,184.19,187.47,202.83,243.04,258.13,180.64,188.59,194.34,205.84,210.47,260.51,284.64,198.47,188.01,201.8,205.84,224.53,270.08,265.09,205.66,194.12,224.17,227.36,254.76,279.51,279.96,202.29,175.2,183.87,189.08,183.33,234.86,258.36,181.94,170.31,181.4,160.33,174.44,214.11,243.89,169.68,170.08,171.88,166.85,179.2,251.17,270.66,193.08,178.21,164.33,148.88,161.46,208.49,235.31,178.8,166.35,174.48,170.13,179.6,233.51,263.52
"3562","county","Marshall County","driving","","Iowa","United States",100,121.02,99.9,117.83,72.99,75.32,86.4,104.95,115.03,87.64,113.08,125.01,157.92,109.32,108.65,122.78,108.32,118.78,137.66,181.88,107.23,126.3,110.56,116.93,129.39,123.54,166.29,93.3,117.83,112.7,118.45,114.98,156.11,207.13,119.21,119.54,128.34,119.31,120.3,152.45,199.19,116.41,122.3,117.83,128.06,129.67,162.91,190.16,130,124.54,130.53,128.15,129.05,165.24,199.67,142.27,132.86,126.3,130.19,122.4,136.14,124.11,100.95,113.41,101.9,97.67,88.64,103.28,88.78,62.62,81.79,87.16,95.29,98.57,101.24,85.31,72.94,94.96,97.77,98.95,91.01,93.01,89.97,73.99,88.54,91.63,95.48,102.47,109.89,87.87,56.49,97.34,87.49,95.96,92.63,109.22,99.19,88.73,109.94,111.17,105.66,111.03,110.65,115.17,95.39,107.8,106.28,106.13,127.25,157.16,129.77,109.65,118.4,112.84,130.67,138.47,146.5,148.45,114.36,NA,NA,137.71,134.19,154.4,141.08,119.92,131.81,151.78,144.56,151.21,173.47,147.41,124.82,139.94,144.27,162.24,156.49,185.59,164.38,146.41,149.79,178.55,158.44,183.45,210.89,221.97,163.24,176.94,151.21,166.05,173.04,223.44,220.54,160.82,197.67,198.95,207.18,190.3,220.26,208.56,168.52,173.89,193.87,205.52,209.56,253.59,249.83,183.07,185.5,194.01,207.51,222.11,198.81,188.35,166.1,189.59,201.62,205.75,219.54,252.54,262.24,187.97,221.35,194.34,190.63,210.7,256.11,210.79,185.16,191.82,180.74,202.62,206.56,256.87,239.99,185.78,198.62,198.67,217.93,227.82,255.83,244.89,185.21,184.97,197.86,202.33,207.99,243.84,210.13,194.82,201.47,196.91,200.43,218.02,241.94,261.91,226.82,249.5,273.61,284.93,291.16,324.44,241.32,203.61,206.09,214.46,213.41,209.22,253.45,217.45,184.5,193.15,211.46,217.59,222.02,264.86,225.96,180.41,172.42,192.2,175.84,207.8,216.69,219.16,184.74,191.3,202.19,202.19,218.69,254.21,250.69
"3658","county","Mills County","driving","","Iowa","United States",100,111.52,100.26,114.08,65.78,106.57,97.27,113.05,104.61,77.22,109.39,132.85,181.91,124.06,109.73,105.38,98.72,100.34,119.2,161.01,96.25,105.8,112.63,108.36,107.34,133.36,144.88,133.19,95.82,110.32,98.04,108.87,155.2,160.24,132.34,152.3,126.28,115.1,118.09,158.28,154.86,132.94,124.74,109.73,106.83,124.74,147.01,161.18,127.56,105.03,121.33,123.12,135.67,166.64,175.94,136.77,113.05,117.66,120.82,107.17,155.63,122.7,114.08,103.75,104.35,103.24,86.01,102.39,86.01,69.54,76.02,81.48,79.61,86.26,93.17,86.18,73.63,92.41,114.76,92.58,81.91,86.43,76.71,76.11,91.13,99.91,93.34,98.63,101.62,85.58,49.66,75.51,84.13,87.63,81.74,104.44,102.82,89.76,110.41,108.19,115.19,114.51,128.5,119.97,106.48,115.7,114.51,106.31,121.76,157.34,131.57,115.53,111.18,122.78,116.13,121.59,152.56,170.9,111.09,NA,NA,122.27,137.2,171.25,130.46,121.25,133.96,141.04,148.81,167.83,179.1,174.66,125.51,142.24,132.08,142.66,133.02,207.08,151.19,154.61,131.4,166.81,155.38,169.28,190.53,212.46,150.77,165.7,166.13,167.83,193,234.9,216.81,183.02,168.6,182.85,185.49,169.45,238.31,229.69,177.39,179.44,192.58,186.35,201.28,265.44,280.72,219.37,195.31,195.99,210.84,240.53,248.46,173.12,207.76,208.53,186.26,184.81,210.84,282.59,281.57,212.54,170.65,192.41,178.84,217.75,252.9,238.74,244.45,187.71,190.61,214.68,215.36,241.04,271.93,202.13,182.59,183.87,189.68,223.81,278.84,515.19,331.66,192.49,187.54,178.58,201.28,252.99,255.38,209.39,171.33,164.68,176.71,193.34,237.8,247.78,227.13,182.34,170.48,173.55,164.68,220.73,256.14,195.73,159.98,158.53,169.8,164.51,208.7,267.49,176.79,156.91,163.14,160.67,184.39,251.54,236.86,214.16,208.19,155.2,159.64,168,231.66,241.47,195.22,152.82,167.24,145.05,173.38,240.61,279.69
"3748","county","Muscatine County","driving","","Iowa","United States",100,114.5,102,125.43,85.27,77.7,82.45,98.16,107.92,101.25,98.47,106.03,125.94,84.99,98,114.26,96.43,113.75,122.81,121.36,87.66,108.39,101.57,99.02,118.06,115.6,143.53,83.39,102.94,113.52,115.32,101.37,122.45,140.83,101.45,107.09,111.21,106.62,118.81,129.23,116.03,90.13,108.39,107.8,114.46,119.4,135.42,153.68,97.02,110.89,124.53,131.47,117.4,145.69,149.18,100.9,106.7,112.23,112.42,114.58,131.9,116.11,89.15,104.47,96.32,88.75,88.6,93.69,86.6,47.26,76.14,76.72,82.56,85.42,97.57,83.62,58.15,86.05,82.05,88.05,91.14,97.3,92.24,76.61,88.28,93.89,89.73,94.28,115.6,88.17,53.68,92.12,97.02,95.3,106.74,109.52,109.01,80.88,108.66,110.82,117.63,117.67,126.96,119.63,98.82,111.91,117.44,113.71,120.69,153.96,149.26,113.44,123.51,121.2,125.43,144.79,156.19,160.07,111.52,NA,NA,130.25,134.87,185.78,157.6,118.69,137.5,161.56,164.69,169.55,188.21,166.81,152.08,136.48,154.78,157.68,149.69,184.64,176.72,158.78,136.44,170.14,169.44,175.59,239.26,260.31,209.95,166.46,143.73,161.44,181.74,208.35,265.67,214.46,167.87,179.9,186.91,192.16,236.36,238.91,178.21,156.23,182.21,201.57,207.25,285.66,317.55,228.72,186.29,177.74,175.27,201.06,258.27,234.05,192.24,182.25,199.14,177.55,184.37,236.76,251.06,177.19,179.04,188.05,174.76,199.88,203.84,220.42,156.35,180.53,183.15,189.3,203.13,221.98,279.78,203.8,183.19,196.08,180.45,182.68,206.19,203.45,157.09,177,187.34,188.09,192.79,223.67,210.74,148.12,157.95,182.6,191.85,196.83,215.48,236.44,172.53,182.88,184.76,191.26,205.49,210.82,203.53,170.26,179.74,171.71,176.49,187.7,203.13,213.64,185.78,153.88,164.81,161.21,186.95,213.32,273.12,186.76,145.69,156.43,155.25,174.37,180.8,183.89,146.55,162.23,178.06,172.65,190.99,223.55,231.54
"3973","county","Plymouth County","driving","","Iowa","United States",100,105.32,97.82,115.01,57.99,53.24,70.75,123.28,103.4,86.34,92.43,148.62,150.93,96.47,93.78,105.32,111.03,112.25,126.56,148.69,78,106.16,110.65,112.51,114.75,140.54,208.08,85.89,106.29,112.19,110.97,105.64,144.84,166.9,102.18,127.45,115.07,113.73,120.08,141.63,160.68,99.81,99.74,126.36,114.69,135.02,147.27,171.14,93.65,121.3,117.64,103.27,118.15,148.88,148.49,106.29,101.73,122.64,117.25,110.9,127.84,125.4,94.16,98.2,98.01,86.47,87.04,95,79.15,65.11,80.24,80.5,85.12,91.66,98.08,72.1,62.03,90.83,89.93,93.2,70.88,79.86,81.85,65.62,96.09,96.02,97.56,82.04,110.58,79.79,27.71,76.78,82.23,94.74,96.15,99.68,92.11,86.08,106.22,113.02,122,117.32,121.36,109.88,78.32,102.05,99.94,105.84,113.28,153.94,104.11,93.71,111.1,111.48,120.14,113.79,145.8,119.31,95.51,NA,NA,131.37,140.73,146.82,123.03,99.49,147.59,142.91,142.27,170.75,183.19,140.67,106.93,149.39,152.28,150.93,154.65,189.22,157.22,122.96,157.02,159.08,168.25,171.33,186.08,160.55,131.69,167.86,159.33,165.23,168.44,231.3,208.34,152.85,187.36,187.88,175.05,215.91,254.91,212.44,146.82,203.14,186.27,202.05,194.16,237.4,221.04,183.84,206.22,191.47,201.8,209.36,210.84,149.71,197.63,182.81,207.95,195.64,218.99,259.33,230.66,178.83,191.4,197.63,188.01,198.08,239.96,230.02,198.52,187.49,205.77,211.16,212.64,273.19,234.57,165.55,203.98,197.05,184.61,189.22,243.94,200.26,184.93,186.47,183.52,177.55,191.21,227.26,211.55,169.47,180.89,197.82,175.37,192.3,221.74,227.84,174.86,183.19,176.78,178.9,184.67,233.61,212.89,165.17,152.47,163.37,159.91,176.01,215.52,206.35,152.47,152.85,163.18,174.98,185.12,226.23,205.58,161.64,153.05,140.54,162.28,183,223.73,191.4,145.86,262.03,174.79,168.89,183.9,229.06,204.04
"3983","county","Polk County","driving","","Iowa","United States",100,104.89,100.9,109.76,68.14,88.23,78.15,98.63,101.2,89.95,102.8,116.4,127.71,85.72,96.25,106.32,106.87,115.6,127.63,135.06,94.2,107.67,102.8,100.8,109.48,119.97,131.47,91.05,97.82,104.9,101.82,98.6,137.9,141.52,96.17,100.91,101.02,106.8,122.05,150.19,150.38,99.4,99.17,106.22,108.21,114.11,140.63,152.95,103.58,106.82,112.97,116.49,119.26,148.61,160.59,108.21,106.93,114.55,110.75,110.53,124.72,104.1,76.64,80.44,77.48,67.93,64.01,74.95,65.14,45.2,61.96,63.68,65.46,67.32,72.46,61.55,50.86,69.92,70.62,70.84,68.03,68.64,68.37,55.23,66.74,76.42,71.81,70.8,85.19,67.54,37.97,69.52,72.07,74.98,75.49,86.38,84.33,69.22,83.41,85.49,87.38,92.96,98.92,93.68,76.33,92.99,89.36,91.1,102.56,125.04,99.56,84.24,91.78,91.55,101.02,102.74,122.45,111.78,78.3,NA,NA,103.04,106.08,142.03,120.84,94.05,115.36,124.29,123.4,131.28,146.59,131.07,101.92,99.47,119.83,131.47,136.93,164.16,142.92,110.06,130.25,139.55,140.01,146.78,166.73,156.43,123.76,143.57,131.27,137.11,159.69,181.09,174.76,134.84,148.9,153.24,156.66,161.51,181.85,179.1,129.06,144.42,159.91,165.43,171.55,193.35,192.36,149.18,159.37,162.08,169.06,179.78,171.9,133.41,127.68,160.27,163.23,171.96,183.45,213.38,203.51,155.03,159.2,153.95,158.83,178.99,200.61,192.36,151,152.83,158.16,165.29,174.42,203.68,197.66,144.34,165.08,167.09,169.8,174.84,200.35,196.46,149.03,165.44,168.63,166.35,167.5,208.64,199.08,150.96,157.54,185.59,184.92,188.51,215.79,200.65,152.96,161.76,162.53,168.13,173.81,201.3,195.42,144.75,152.23,154.43,155.45,154.2,182.73,182.13,136.16,145.97,152.07,155.84,163.29,191.49,179.33,136.86,126.76,135.81,138.14,145.37,169.24,171.81,143.49,146.25,151.19,155.5,160.83,189.3,191.89
