"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19"
"4117","county","Sabine Parish","driving","","Louisiana","United States",100,105.5,114.15,129.74,141.89,136.03,131.74,160.76,163.26,160.61,137.67,184.92,177.06,133.81,130.09,130.95,122.87,122.02,156.9,138.6,101.86,108.22,127.81,120.59,121.59,153.68,155.9,103.15,103.79,112.37,113.44,131.17,192.57,177.06,126.59,142.39,117.94,114.58,126.38,196.71,183.7,130.24,159.33,151.18,148.75,146.6,204.57,219.94,127.09,129.16,156.25,131.38,149.25,199.43,198.14,149.89,137.74,174.2,161.83,171.84,201.29,176.05,145.89,126.3,148.03,131.09,135.81,140.6,124.87,101.64,102.72,119.66,136.88,142.32,147.68,117.66,96.07,100.5,105,104.79,109.44,106.36,97.07,81.49,104.65,116.73,107.08,110.94,122.87,101.29,66.9,97.36,118.44,121.66,130.81,153.32,134.24,78.06,110.08,147.11,115.23,133.45,173.91,154.4,131.17,154.4,144.46,126.16,158.68,192.71,205.65,153.97,148.89,159.54,181.84,181.7,185.42,184.2,157.9,NA,NA,182.7,179.7,210.22,177.48,174.55,192.42,219.16,229.59,232.02,302.36,277.34,210.72,226.59,212.87,228.73,234.02,269.91,271.77,225.16,213.44,213.08,204.07,260.54,291.92,269.41,201.57,204.07,206.93,227.73,253.75,304.15,278.41,209.01,215.8,229.38,242.74,248.25,288.49,263.55,224.45,181.27,185.92,193.07,226.09,269.19,255.11,208.01,207.36,199.71,219.8,263.33,282.34,285.7,231.67,196.28,184.7,214.08,246.75,281.49,218.3,239.39,208.08,191.49,220.59,198.78,256.11,264.19,217.73,178.91,185.99,180.7,208.36,270.12,239.89,181.92,205.43,193.28,204,207.22,255.04,231.24,190.85,192.28,179.56,174.7,199.29,266.48,253.68,197.36,183.13,187.13,173.27,215.08,265.83,255.54,173.77,186.85,179.63,172.91,212.22,274.2,237.88,171.91,175.41,270.84,282.7,121.16,290.21,258.54,223.02,236.67,252.04,247.39,248.53,264.4,264.62,220.87,224.87,217.73,211.58,227.81,240.96,250.89,171.19,191.57,196.07,216.01,207.43,257.04,241.17
"4269","county","St. Bernard Parish","driving","","Louisiana","United States",100,98.31,95.73,100.18,112.38,108.38,76.6,81.46,90.9,95.8,86.36,113.35,107.5,65.97,85.68,86.72,91.73,99.25,106.21,116.53,76.6,90.22,90.09,89.34,95.44,119.96,115.47,84.71,100.14,95.57,102.06,98.1,123.42,147.4,75.63,99.93,99.82,109.35,103.32,145.82,133.9,105.44,116.37,85.57,113.41,113.19,117.66,124.01,90.33,99.21,103.55,93.09,103.07,122.49,130.31,95.48,104.49,100.86,107.14,100.99,115.49,111.43,70.48,82.84,78.88,76.15,74.32,75.59,63.37,53.75,58.33,55.15,64.54,64.11,66.87,61.31,56.73,57.54,68.81,61.77,69.53,67.91,73.62,50.2,63.84,64.36,72.61,69.51,79.07,72.18,44.9,69.47,70.91,79.97,76.51,83.06,77.35,67.32,81.66,82.68,83.22,77.37,103.59,97,72.54,88.44,88.82,77.33,99.25,116.96,101.47,83.22,94.94,100.25,106.35,112.76,115.33,102.55,82.27,NA,NA,111.86,104.97,119.83,120.21,92.95,120.33,125.88,122.47,136.34,159.44,141.71,112.74,97.58,115.72,125.52,125.59,139.68,141.35,106.39,119.92,119.63,134.82,133.13,158.49,123.76,64.16,102.89,137.76,137.13,140.88,156.28,148.78,111.92,128.86,135.19,135.57,129.79,153.09,165,109.94,117.03,127.46,122.83,142.01,146.43,146.77,121.75,131.93,135,135.37,136.9,149.01,133.33,98.76,127.48,121.88,137.38,153.93,161.7,165.18,119.22,130.35,136.81,137.49,133.63,161.99,156.1,115.99,134.87,134.96,133.88,133.49,147.13,141.01,97.85,124.35,133.45,143.95,151.67,161.13,149.35,110.57,136.02,138.66,144.15,150.77,171.73,148.08,109.73,130.94,129.83,129.67,139.21,151.9,139.21,117.84,130.1,139.07,128.55,135.3,159.46,151.31,118.81,82.86,94.51,107.34,102.17,145.71,143.47,109.01,128.5,141.12,145.91,153.07,157.41,145.37,117.68,107.29,136.81,138.19,139.21,148.22,149.01,119.22,102.85,93.32,129.4,137.67,154.38,136.2
"4272","county","St. Charles Parish","driving","","Louisiana","United States",100,106.45,80.35,85.12,112.38,86.45,57.65,75.48,82.8,82.18,82.11,95.35,85.15,53.73,75.33,77.32,79.86,81.26,104.69,86.39,52.53,76.59,78.74,73.57,77.82,109.36,92.78,65.53,80.65,84.45,83.95,96.02,119.67,99.43,65.38,83.08,88.68,92.45,97.14,202.79,118.24,100.9,100.52,85.89,97.6,86.66,121.06,92.81,69.75,85.33,90.8,80.49,93.42,124.77,107.42,71.47,94.04,91.68,86.53,86.2,95.3,74.55,53.35,66.11,60.13,61.59,55.45,60.2,40.08,31.46,47.19,43.17,42.84,43.66,43.15,35.5,30.28,42.95,43.37,42.68,40.56,45.85,36.75,27.96,40.02,40.19,46.8,43.42,43.03,40.71,22.04,46.72,45.32,46.91,49.1,54.86,39.89,32.51,51.54,53.38,50.31,49.66,60.92,47.85,38.42,54.35,58.42,48.75,68.7,65.99,56.2,43.8,60.25,64.12,61.75,66.05,70.64,59.98,46.89,NA,NA,70.77,71.4,77.79,68.73,58.76,82.27,84.89,87.98,93.56,98.83,79.99,62.71,65.07,85.63,85.72,88.14,94.19,82.57,69.23,82.47,84.9,80.89,89.83,98.1,74.26,35.59,61.41,84.66,85.85,95.37,103.65,93.49,72.79,87.89,91.72,91.03,96.97,108.77,92.61,68.3,83.58,88.78,82.73,95.38,108.2,94.98,72.94,93.28,92.86,94.59,103.25,94.46,69.82,66.84,85.45,99.14,94.51,99.4,109.79,97.13,77.68,90.89,95.39,92.67,96.6,111.82,94.99,71.53,90.47,93.84,98.51,97.34,97.43,86.56,66.56,90.73,93.51,92.85,102.1,111.32,97.7,70.41,94.76,100.73,97.07,102.58,112.61,94.48,72.15,93.21,92.07,91.7,93.92,108.83,92.35,76.9,90.16,91.63,88.4,94.05,111.18,98.51,72.63,54.54,65.34,68.83,62,99.82,87.37,70.34,92.54,99.72,96.75,107.23,120.3,94.8,74.44,74.7,97.92,95.34,99.45,111.81,92.35,85.55,70.8,51.96,85.77,98.33,108.76,87.57
"4282","county","St. James Parish","driving","","Louisiana","United States",100,100.25,77.42,75.31,91.32,74.46,57.2,70.58,78.61,79.2,76.95,89.77,73.41,52.45,75.36,76.21,77.54,84.43,88.76,76.17,51.46,70.69,73.92,71.9,75.65,86.36,80.7,65.35,73.88,85.88,90.22,145.09,101.48,85.86,61.13,84.96,87.59,91.72,88.49,132.2,99.91,88.31,169.79,87.68,103.61,92.53,98.23,94.57,72.4,87.7,91.61,87.88,95.24,110.19,101.5,75.83,91.38,94.19,95.33,91,97.46,80.14,61.31,68.83,62.12,61.94,58.08,51.48,39.45,31.1,42.15,40.64,40.39,40.24,43.54,34.65,28.48,36.74,39.25,36.76,38.73,37.48,28.77,26.08,38.94,36.69,37.81,41.83,34.09,31.15,18.56,41.32,41.65,37.84,42.41,45.85,33.55,29.13,43.49,46.34,45.92,48.14,50.65,48.5,35.19,50.18,53.95,45.18,56.44,57.23,49.71,41.07,56.89,58.24,56.4,58.57,55.54,55,43.72,NA,NA,67.77,58.48,61.04,61.27,50.29,67.68,71.95,75.65,79.13,83.71,63.73,57.54,54.6,72.15,80.63,80.25,89.21,73.2,64.39,75.49,73.56,70.74,79.29,88.64,67.71,29.96,51.66,78.61,80.14,84.65,91.36,101.3,64.65,78.14,85.17,83.48,87.86,103.55,95.96,63.2,77.54,85.73,75.27,87.21,102.38,83.77,69.66,96.68,82.7,92.06,92.48,75.92,66.88,57.9,70.44,76.8,82.83,86,94.79,89.27,71.63,74.12,82.52,79.6,84.52,88.2,77.09,61,75,86.24,86.27,85.91,90.42,76.3,61.36,79.87,92.48,88.44,94.52,95.38,81.28,71.32,91.43,90.24,96.39,100.27,98.79,96.77,67.86,89.21,95.06,95.47,92.39,97.71,82.32,72.37,86.89,87.63,99.84,92.86,101.89,87.66,66.61,52.58,57.16,66.16,47.37,84.67,80.32,62.48,88.06,90.55,90.75,101.86,107.52,95.38,80.32,73.32,86.36,91.16,99.82,106.78,93.51,69.1,73.32,69.21,81.24,96.36,92.84,85.32
"4283","county","St. John the Baptist Parish","driving","","Louisiana","United States",100,102.05,75.68,79.76,102.57,86.21,68.2,76.18,78.89,83.42,81.63,100.59,86.88,61.14,75.28,76.28,73.92,80.12,98.98,83.76,63.03,80.35,74.25,71.79,78.58,107.55,92.62,72.85,81.73,77.62,78.71,94.47,125.81,104.94,77.62,82.33,85.58,88.24,101.15,217.75,158.07,160.31,130.03,105.61,106.04,98.97,114.22,103.45,81.9,93.86,87.92,82.46,92.9,125.78,125.35,88.73,91.64,100.73,88.7,91.59,97.67,89.12,67.08,68.77,62.16,71.17,59.78,58.27,44.4,33.53,44.67,41.25,41.31,42.42,44.61,38.11,30.5,41.89,43.01,42.67,39.54,43.67,35.34,29.64,40.44,42.07,41.75,42.81,43.61,36.98,25.9,42.16,41.84,44.94,47.62,47.74,40.48,32.96,46.55,48.38,51.3,47.39,53.88,47.92,38.93,53.11,54.46,49.71,59.9,61.77,56.83,47.05,55.59,59.55,61.31,64.45,67.22,65.57,53.87,NA,NA,69.01,63.41,74.24,70.68,60.04,73.58,75.56,76.71,80.58,94.61,81.21,68.34,66.23,77.31,80.87,80.25,92.3,90.63,68.35,80.97,81.89,77.76,84.53,94.42,84.62,38.38,63.46,80.71,87.91,91.43,111.1,98.31,81.94,86.44,94.74,88.28,97.12,107.17,110.23,79.12,84.76,87.17,83.54,94.67,108.2,107.6,77.3,95.41,96.19,98.02,101.69,96.45,82.8,69.92,87.8,95.81,94.11,96.4,109.01,107.21,78.74,87.25,86.88,84.94,91.68,103.68,101.75,75.56,83.58,84.45,94.21,91.65,98.35,92.62,73.61,109.63,90.26,89.76,102.9,106.23,102.18,76.15,89.93,90.36,91.36,96.66,105.57,102.12,80.64,88.08,91.71,89.8,96.55,99.85,110.83,80.53,85.58,84.95,91.52,98.89,104.06,97.03,79.43,59.02,63.02,67.68,63.69,96.46,102.42,77.2,90.29,94.93,90.52,105.24,113.12,106.68,85.57,109.35,93.77,93.5,92.86,105.73,94.31,85.07,73.78,58.67,84.98,93.45,104.13,96.15
"4289","county","St. Landry Parish","driving","","Louisiana","United States",100,116.22,116.43,116.21,149,140.2,112.9,116.11,109.18,110.95,118.84,140.41,134.14,84.9,108.52,112.67,107.6,108.39,144.62,139.01,94.36,114.65,112.78,120.75,113.9,153.23,139.79,105.26,108.69,112.34,117.42,130.17,171.11,148.79,108.46,117.08,119.27,121.04,128.58,186.98,152.66,149.68,143.06,134.33,147.17,144.9,176.93,157.34,115.04,117.61,131.23,124.89,144.39,181.05,171.09,124.64,126.23,128.87,135.32,138.08,164.34,150.55,117.4,122.65,108.81,102.84,103.37,170.21,85.37,69.4,80.07,79.77,84.68,82.33,91.17,76.02,62.43,77.65,77.59,82.3,75.68,90.03,67.29,63.61,81.91,75.64,87.59,95.11,83.99,78.03,49.42,87.41,89.51,89.84,95.88,104.65,90.26,70.16,98.85,103.56,102.81,106.3,119.45,103.39,91.19,106.2,101.94,102.8,119.93,142.54,125.22,98.09,125.68,133.64,133.02,133.03,129.91,136.13,98.27,NA,NA,131.85,131.22,158.01,139.06,119.08,155.43,166.14,148.93,164.56,190.57,170.26,122.49,130.91,161.58,157.75,165.17,188.75,167.02,132.86,151.5,162.47,155.75,171.45,197.98,180.39,107.21,139.57,154.06,182.08,177.83,206.23,212.89,150.59,172.27,173.32,177.89,185.69,228.34,227.87,154.13,163.19,168.74,161.29,171.09,212.97,199.45,148.71,163.35,174.94,173.15,191.71,186.27,147.69,135.69,161.77,163.52,169.51,182.84,212.72,199.79,151.19,172.58,166.19,168.75,169.22,206.68,202.18,146.92,160.67,162.79,164.8,187.76,201.35,192.89,141.12,170.92,179.15,175.65,191.06,206.23,182.68,143.17,170.02,176.92,175.78,190.17,216.14,210.44,156.03,173.33,182.01,176.27,186.13,224.5,205.71,148.16,169.15,168.3,179.35,179.28,233.3,177.05,141.92,157.53,157.83,150.76,148.52,255.76,246.78,185.31,224.5,279.07,232.13,234.85,269.16,242.59,174.46,184.24,202.15,200.18,204.17,227.05,204.16,161.74,188.16,176.99,194.42,189.54,239.32,216.63
"4300","county","St. Martin Parish","driving","","Louisiana","United States",100,104.51,113.57,115.73,142.92,128.1,99.61,113.15,108.68,109.72,114.9,139.04,127.64,94.26,101.78,105.32,108,103.64,136.67,128.82,93.62,108.82,108.71,171.53,112.56,150.1,135.2,100.32,112.3,111.93,119.51,122.04,165.22,137.43,154.66,116.86,115.87,118.82,127.43,175.86,142.5,127.88,128.47,107.83,143.49,128.91,168.44,166.94,121.26,122.11,128.87,127.87,146.51,191.84,176.18,148.79,128.72,133.35,134.23,153.31,172.82,163.92,184.47,122.46,102.95,105.81,97.28,121.28,86.32,66.02,78.74,73.85,76,76.96,85.67,74.75,57.8,68.33,72.03,71.34,70.12,78.67,65.65,61.55,70.68,73.55,79.89,83.18,77.86,66.53,46.47,75.76,82.12,84.57,92.05,95.3,79.45,62.84,88.97,89.63,90.71,86.48,105.27,99.82,79.61,94.66,88.37,91.87,102.92,123.84,113.73,92.17,102.49,111.8,114.61,116.61,117.34,120.02,99.19,NA,NA,117.83,122.44,147.45,132.97,113.8,127.85,133.75,132.62,150.5,175.14,154.25,128.98,128.77,134.19,156.32,150.95,185.83,185.63,137.55,137.16,147.46,140.38,150.27,180.6,192.07,96.87,137.25,146.97,182.1,170.4,211.17,198.16,170.45,152.09,157.71,159.66,178.69,203.38,197.76,160.47,156.12,148.88,151.19,158.31,206.96,205.2,148.86,147.22,169.29,170.17,188.48,174.85,148.22,142.22,159.96,151.74,161.42,167.03,200.39,199.81,148.74,159.48,163.23,163.72,163.21,196.47,186.92,149.58,149.02,145.26,153.05,190.07,190.16,181.96,144.99,162.22,146.86,157.09,172.27,202.77,188.96,148.7,159.43,159.25,174.71,167.93,206.38,270.49,161.71,162.33,169.32,160.38,164.29,203.98,205.92,156,158.51,153.4,152.04,162.54,204.22,177.72,144.99,136.65,142.04,130.68,157.52,219.65,197.01,184.1,244.87,196.78,207.95,216.65,252.38,252.77,171.25,177.24,215.89,199.03,212.78,216.68,209.79,170.08,164.76,162.38,165.75,177.89,221.21,180.74
"4301","county","St. Mary Parish","driving","","Louisiana","United States",100,113.92,105.79,110.46,136.96,114.46,88.21,101.43,103.18,104.11,109.85,124.53,102.14,71.98,100.9,107.37,103.15,107.68,123.09,111.53,74.54,94.82,110.41,106.84,116.6,140,112.29,87.76,99.21,113.11,119.89,123.57,167.43,125.43,89.37,103.23,113.14,114.82,121.46,167.43,143.74,122,122.95,130.58,135.22,138.59,157.36,129.42,87.12,112.18,125.68,117.47,133.98,152.29,133.9,92.71,116.26,117.97,116.65,116.96,131.9,107.51,78.54,91.81,93.19,89.85,86.86,91.14,66.53,51.9,71.25,69.28,69.42,69.93,71.93,61.18,46.24,66.24,70.38,72.46,67.59,68.13,55.7,48.41,72.46,69.06,71.81,76.99,63.54,61.07,41.07,75.47,74.54,81.69,83.09,84.02,67.85,52.74,85.82,81.49,82.98,87.96,93.64,80,70.32,86.53,90.24,80.17,97.13,112.01,101.13,84.19,105.74,103.29,99.92,110.6,120.59,103.15,90.24,NA,NA,114.37,114.71,138.4,116.2,99.66,123.32,133.42,131.11,140.56,162.22,145.34,121.35,113.95,136.32,139.27,148.35,162.95,151.11,115.72,128.27,134.74,131.93,147.79,149.7,119.16,74.46,112.01,131.73,136.65,149.14,160.34,145.34,115.05,138.03,152.97,142.9,148.61,195.56,172.21,118.62,123.52,147.85,130.8,153.78,173.14,141.21,113.31,139.72,149.17,150.41,153.61,145.57,122.5,105.96,141.8,136.54,139.16,154.01,172.83,144.05,113.11,140.98,141.32,146.41,147.79,169.62,156.46,112.94,136.43,148.64,150.63,147.54,148.27,124.28,110.3,124.89,144.59,153.28,146.44,157.07,145.74,122.76,138.99,142.22,149.48,151,170.55,142.33,111.31,137.22,144.59,150.69,143.07,162.53,134.04,121.83,136.01,147.82,145.4,142.08,173.76,144.19,124.25,106.69,115.86,133.25,91.53,166.58,141.38,119.86,152.55,175.78,158.48,170.27,191.87,164.3,122.87,118.96,154.77,149.42,157.55,167.82,139.27,116.68,138.85,144.08,163.49,149.31,169.85,127.68
"4303","county","St. Tammany Parish","driving","","Louisiana","United States",100,107,106.17,105.42,129.63,122.59,90.54,106.16,103.95,99.49,99.7,131.78,125.53,79.69,94.77,103.15,100.62,105.13,128.07,134.14,83.28,98.77,104.49,96.09,101.94,129.05,140.35,105.92,101.09,109,108.71,119.69,169.78,158.55,96.43,105.93,109.41,111.04,114.66,168.02,128.38,103.78,117.4,104.54,119.37,122.64,142,143.86,109.3,109.49,113.38,110.41,123.99,152.7,167.51,117.45,115.23,114.11,121.17,126.36,155.1,124.77,91.37,95.97,86.89,86.04,84.13,90.53,70.24,53.95,64.67,60.56,64.68,67.13,72.54,63.89,51.84,62.27,64.81,66.78,63.91,71.11,60.92,51.29,62.69,66.6,70.67,73.16,79.86,71.3,37.78,72.49,75.32,80.66,80.23,88.23,75.38,59.57,80.88,83.22,82.37,79.43,97.85,91.33,74.11,89.63,91.28,84.43,102.11,114.42,103.57,84.6,102.36,105.55,108.29,111.63,113.62,116.57,88.39,NA,NA,121.73,113.39,134.79,125.61,104.46,132.04,133.37,131.77,149.41,186.85,151.1,125.95,123.37,133.57,144.21,153.1,161.72,167.2,132.76,138.46,142.64,140.15,151.24,167.9,149.3,74.13,112.49,152.38,148.85,160.8,183.58,188.62,142.65,150.45,154.83,157.86,165.71,196.79,202.01,131.97,142.02,152.94,154.34,170.14,198.43,190.4,152.14,153.86,163.72,162.65,175.27,180.07,135.07,133.77,150.45,151.25,159.96,167.52,192.67,201.11,141.66,149.34,152.75,158.25,163.22,185.28,192.53,142.18,150.32,155.2,157.92,157.02,175.25,168.98,123.32,140.25,150.62,156.49,167.83,186.7,187.87,145.07,155.33,164.78,164.37,170.55,192.06,187.77,143.99,152.88,159.13,159.27,159.95,182.93,178.02,139.35,145.9,149.87,157.35,154.28,178.53,172.24,126.16,105.92,121.95,132.12,119.39,168.11,156.44,123.35,145.46,158.36,158.15,167.4,197.57,173.97,137.41,143.65,158.9,147.66,155.41,173.36,163.34,124.82,124.75,98.01,136.43,151.08,179.72,156.21
"4304","county","St. Tammany Parish","walking","","Louisiana","United States",100,110.77,111.41,105.54,130.98,131.99,94.14,116.19,113.13,97.39,100.89,131.99,148.63,72.28,94.26,110.64,99.24,114.91,131.87,148.44,91.08,99.81,109.37,95.79,103.19,124.73,235.63,135.18,104.08,111.66,110.45,116.95,274.06,379.09,105.29,100.38,110.26,107.97,104.4,197.39,119.12,94.46,120.08,183.05,118.55,130.27,147.55,175.02,160.17,119.25,122.5,108.73,124.03,148.57,172.34,165.71,111.85,105.35,118.36,127.34,153.15,143.28,94.58,103.25,102.42,104.46,95.09,120.08,99.3,67.05,90.44,80.5,90.18,98.73,93.5,89.04,71.77,82.28,84.45,88.46,87.51,83.56,79.92,65.01,80.94,86.74,90.57,90.44,144.42,103.44,55.58,84.51,91.4,95.98,98.28,104.02,87.13,87.57,103.63,106.18,89.93,95.54,114.85,114.6,90.95,114.53,117.46,94.52,128.23,128.11,138.75,104.72,125.37,128.74,128.11,130.08,117.34,139.13,106.82,113.96,111.98,143.98,140.79,162.52,152.71,125.88,174.76,192.54,166.54,176.16,208.03,173.93,142.13,138.81,164.18,181.01,190.44,214.02,202.49,161.7,200.45,184.83,172.53,200.76,225.81,200.57,90.25,140.15,192.16,174.31,191.59,234.35,218.55,159.78,192.35,199.43,196.3,196.75,243.98,225.49,146.08,195.03,194.39,191.4,206.31,244.3,246.4,170.11,195.6,213.26,199.43,224.67,224.92,182.98,156.41,179.35,192.29,197.39,224.79,261.38,236.71,169.34,193.05,190.76,188.21,199.3,242.26,219.89,163.42,203.89,215.87,198.73,209.94,215.11,214.09,140.98,189.29,201.85,206.05,221.92,239.13,223.33,161.06,217.34,231.1,212.87,228.62,247.48,232.31,171,211.47,211.03,207.97,217.21,236.97,235.25,152.77,193.44,211.09,182.22,212.43,226.45,237.22,170.36,142.7,181.39,169.73,160.74,216.12,205.48,147.23,198.34,194.71,209.75,206.18,245.89,225.75,181.52,188.34,214.98,183.94,202.8,216.44,208.03,140.34,170.55,141.75,168.13,184.77,227.02,207.97
"4374","county","Tangipahoa Parish","driving","","Louisiana","United States",100,108.56,106.03,111.81,139.93,126.93,96.72,108.48,113.64,110.49,117.36,135.06,129.54,90.89,105.18,110.77,113.23,119.76,135.95,135.46,94.03,108.79,112.44,106.45,118.69,139.78,135.15,100.3,108.05,118.03,117.68,130.71,171.65,146.64,100.23,114.08,117.17,117.35,127.38,165.77,140.71,109.83,123.23,112.44,134.32,151.49,160.95,162.49,119.71,122.07,126.77,118.9,143.98,167.04,185.18,123.2,133.47,129.2,134.35,141.41,153.18,142.06,104.1,111.36,100.33,92.14,94.56,102.6,86.47,62.36,70.63,69.94,71.64,76.29,80.88,69.55,57.74,71.35,69.16,72.16,75.7,80.75,67.04,56.92,70.09,74.78,73.97,79.97,85.55,76.02,46.95,80.87,83.26,88.89,93.22,99.27,83.84,64.76,90.31,93.14,93.39,89.03,115.15,99.06,78.7,95.7,96.83,95.67,110.88,125.61,107.44,92.35,114.64,120.39,115.83,124.52,120.85,126.43,91.21,NA,NA,127.43,126.47,146.64,138.61,112.1,133.63,141.08,141.86,151.14,173.64,153.46,124.45,126.07,138.03,150.82,158.16,172.41,177.94,130.29,145.24,144.81,138.44,154.86,173.12,161.27,82.65,121.33,146.9,149.07,162.52,199.22,190.57,143.75,158.06,158,167.41,171.35,199.07,193.57,135.33,147.91,157.14,150.2,177.74,192.3,193.8,154.15,162.23,169.52,171.65,181.27,179.88,138.74,133.72,157.03,166.28,158.16,174.8,195.47,195.07,149.72,150.64,158,158.19,163.91,192.84,192.86,143.12,155.18,162.88,163.42,170.76,180.1,174.81,132.92,148.89,153.97,163.43,174.39,190.27,197.49,146.39,170.96,166.56,173.11,179.75,200.26,200.35,149.85,175.96,176.79,178.36,189.77,215.37,206.07,168.89,187.97,187.37,186.27,186.69,194.96,185.64,146.89,128.75,135.42,142.38,132.47,192.85,187.39,145.78,176.62,188.06,185.64,206,221.09,190.61,151.75,165.84,172.72,172.27,179.12,197.65,186.64,151.7,156.19,139.63,166.84,179.91,200.53,186.72
