geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
county,Barnwell County,driving,NA,South Carolina,United States,2020-01-30,84.61
county,Barnwell County,driving,NA,South Carolina,United States,2020-01-31,113.46
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-01,100.67
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-02,68.03
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-03,92.79
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-04,86.99
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-05,92.19
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-06,85.8
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-07,111.45
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-08,94.28
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-09,78.81
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-10,84.31
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-11,99.41
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-12,107.51
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-13,117.4
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-14,128.33
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-15,110.48
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-16,70.93
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-17,96.28
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-18,85.43
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-19,106.62
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-20,92.04
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-21,117.92
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-22,111.08
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-23,80.89
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-24,104.83
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-25,101.86
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-26,109.29
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-27,100.07
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-28,131.97
county,Barnwell County,driving,NA,South Carolina,United States,2020-02-29,107.14
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-01,83.79
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-02,97.62
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-03,105.13
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-04,98.51
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-05,115.54
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-06,139.26
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-07,119.18
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-08,78.51
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-09,105.5
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-10,104.24
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-11,111.9
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-12,117.62
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-13,125.2
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-14,106.39
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-15,69.29
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-16,92.57
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-17,86.91
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-18,93.53
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-19,93.75
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-20,106.32
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-21,94.87
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-22,59.78
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-23,89.29
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-24,69.81
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-25,81.56
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-26,85.87
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-27,92.94
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-28,83.12
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-29,60.74
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-30,81.12
county,Barnwell County,driving,NA,South Carolina,United States,2020-03-31,66.1
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-01,73.53
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-02,73.16
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-03,75.54
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-04,63.64
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-05,46.69
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-06,61.86
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-07,70.63
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-08,74.13
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-09,75.46
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-10,79.41
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-11,69.67
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-12,45.5
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-13,103.64
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-14,98.07
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-15,97.1
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-16,91.15
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-17,101.12
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-18,97.92
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-19,48.25
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-20,82.97
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-21,97.84
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-22,86.32
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-23,84.39
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-24,111.52
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-25,102.08
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-26,65.35
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-27,96.8
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-28,98.44
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-29,90.86
county,Barnwell County,driving,NA,South Carolina,United States,2020-04-30,105.95
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-01,121.49
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-02,101.71
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-03,77.84
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-04,93.46
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-05,98.29
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-06,113.01
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-07,104.31
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-08,128.18
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-09,131.97
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-10,87.36
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-11,NA
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-12,NA
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-13,116.36
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-14,138.96
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-15,160.22
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-16,135.17
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-17,110.11
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-18,116.8
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-19,123.35
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-20,120.22
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-21,145.5
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-22,168.03
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-23,146.84
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-24,108.77
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-25,98.66
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-26,131
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-27,125.8
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-28,138.81
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-29,162.97
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-30,132.42
county,Barnwell County,driving,NA,South Carolina,United States,2020-05-31,115.09
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-01,125.87
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-02,130.71
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-03,139.93
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-04,143.79
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-05,172.94
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-06,197.4
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-07,109.89
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-08,135.84
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-09,131.15
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-10,124.39
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-11,142.3
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-12,155.46
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-13,174.87
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-14,115.69
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-15,120.97
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-16,129.59
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-17,132.42
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-18,135.46
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-19,159.11
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-20,172.49
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-21,113.31
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-22,122.01
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-23,130.33
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-24,148.77
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-25,148.4
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-26,160.07
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-27,168.77
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-28,122.75
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-29,154.8
county,Barnwell County,driving,NA,South Carolina,United States,2020-06-30,136.65
